SubjectID,Regularization,Mean,Sigma,5th%,95th%,5th%mean,95th%mean,Min,Max

S22xS20,syn,0.0783913,0.24154,-0.33431,0.463997,-0.469156,0.576924,-0.948211,1.12378

S22xS21,bsyn,0.0381593,0.320167,-0.504418,0.555201,-0.639565,0.683731,-1.29714,1.21931

S22xS21,syn,0.0519094,0.252704,-0.371725,0.462605,-0.498963,0.57713,-1.01908,1.41538

S22xS23,bsyn,0.0580206,0.295451,-0.436968,0.535845,-0.62685,0.653232,-1.08216,1.28604

S22xS23,syn,0.0707814,0.248047,-0.341072,0.473646,-0.521164,0.573795,-1.0546,1.19436

S22xS24,bsyn,0.044262,0.306646,-0.4623,0.549209,-0.627318,0.68505,-1.147,1.35516

S22xS24,syn,0.0607598,0.246528,-0.345112,0.466299,-0.505632,0.572142,-0.899742,1.15509

S22xS25,bsyn,0.0677485,0.283816,-0.398784,0.535297,-0.614163,0.66613,-1.29477,1.36796

S22xS25,syn,0.0797407,0.236688,-0.311705,0.463595,-0.506603,0.575809,-1.0059,1.26291

S22xS26,bsyn,0.0178944,0.299772,-0.486311,0.499154,-0.688786,0.617209,-1.34012,1.13642

S22xS26,syn,0.0419583,0.232082,-0.34834,0.412705,-0.538436,0.51147,-1.32485,1.09972

S22xS27,bsyn,0.0818598,0.316083,-0.445659,0.599249,-0.6266,0.749337,-1.2059,1.54986

S22xS27,syn,0.0975281,0.269717,-0.36082,0.533537,-0.525844,0.64486,-1.11492,1.26076

S22xS28,bsyn,0.0319252,0.29081,-0.446189,0.513341,-0.576368,0.655906,-1.07936,1.30268

S22xS28,syn,0.0452746,0.230684,-0.337025,0.424004,-0.452207,0.53963,-1.0163,1.15239

S22xS29,bsyn,0.0451209,0.326609,-0.496438,0.570193,-0.667396,0.729197,-1.55006,1.59651

S22xS29,syn,0.0631257,0.256536,-0.361367,0.484883,-0.514067,0.611659,-1.23317,1.31119

S22xS30,bsyn,-0.00538077,0.320434,-0.536138,0.510272,-0.683205,0.641931,-1.42557,1.23703

S22xS30,syn,0.0192861,0.259469,-0.417866,0.433372,-0.529362,0.540254,-1.02469,1.03755

S22xS31,bsyn,0.0386815,0.297708,-0.458437,0.516734,-0.652025,0.667336,-1.18965,1.47562

S22xS31,syn,0.050809,0.249159,-0.374204,0.444602,-0.551833,0.567982,-1.02206,1.17816

S22xS32,bsyn,0.0382955,0.295276,-0.452482,0.518169,-0.605988,0.657459,-1.15375,1.74189

S22xS32,syn,0.0491475,0.258355,-0.380536,0.46235,-0.537741,0.585885,-1.17315,1.20685

S22xS33,bsyn,0.0338272,0.323292,-0.512321,0.544213,-0.718485,0.676133,-1.51435,1.40538

S22xS33,syn,0.0526094,0.249152,-0.357795,0.455157,-0.524301,0.580306,-1.08787,1.3157

S22xS34,bsyn,0.0627398,0.317013,-0.469528,0.580053,-0.626709,0.720935,-1.26649,1.46125

S22xS34,syn,0.0752846,0.262101,-0.352915,0.512678,-0.501125,0.637186,-1.09245,1.24688

S22xS35,bsyn,0.01625,0.307746,-0.508016,0.511626,-0.677316,0.638278,-1.34861,1.28615

S22xS35,syn,0.0318683,0.258472,-0.394384,0.44208,-0.561499,0.562446,-1.308,1.18851

S22xS36,bsyn,0.0354303,0.307539,-0.470102,0.534033,-0.633973,0.683819,-1.10291,1.39691

S22xS36,syn,0.0500434,0.260802,-0.388191,0.476921,-0.54306,0.603076,-1.10165,1.10334

S22xS37,bsyn,0.0378606,0.309514,-0.485039,0.529725,-0.710476,0.651125,-1.46061,1.31799

S22xS37,syn,0.0528075,0.244048,-0.362686,0.436942,-0.54852,0.539738,-1.16843,1.29493

S22xS38,bsyn,0.031907,0.317417,-0.503495,0.553433,-0.671035,0.696509,-1.52216,1.46127

S22xS38,syn,0.0488849,0.263895,-0.386913,0.493447,-0.567604,0.613344,-1.13642,1.31055

S22xS39,bsyn,0.0325134,0.292735,-0.460769,0.497655,-0.712189,0.650441,-1.39409,1.51612

S22xS39,syn,0.0592452,0.224712,-0.3128,0.424698,-0.523928,0.534601,-1.18209,1.16717

S22xS40,bsyn,0.0223219,0.309756,-0.503447,0.520981,-0.652955,0.642077,-1.28508,1.26611

S22xS40,syn,0.0365713,0.254725,-0.391061,0.452197,-0.538963,0.565761,-1.04613,1.26991

S23xS01,bsyn,-0.00797286,0.312395,-0.525869,0.494113,-0.660931,0.614198,-1.53395,1.4343

S23xS01,syn,-0.00113912,0.288758,-0.48723,0.456902,-0.616392,0.576325,-1.50719,1.25667

S23xS02,bsyn,-0.0191933,0.310858,-0.543866,0.479647,-0.67342,0.62728,-1.55123,1.43441

S23xS02,syn,-0.00688524,0.269461,-0.465666,0.41976,-0.594562,0.540892,-1.29302,1.3128

S23xS03,bsyn,0.0148817,0.337818,-0.542535,0.56542,-0.678438,0.716015,-1.2319,1.48565

S23xS03,syn,0.027467,0.280932,-0.44335,0.486475,-0.554016,0.614847,-1.02984,1.12677

S23xS04,bsyn,-0.0194913,0.290591,-0.484505,0.474848,-0.611523,0.620902,-1.1063,1.22834

S23xS04,syn,0.00827507,0.257846,-0.403226,0.441309,-0.522865,0.568333,-1.15556,1.06963

S23xS05,bsyn,-0.0250659,0.320981,-0.542434,0.503615,-0.680602,0.671349,-1.4283,1.51459

S23xS05,syn,-0.0153676,0.274294,-0.468347,0.433487,-0.602455,0.583882,-1.21758,1.35747

S23xS06,bsyn,-0.0306944,0.33066,-0.5807,0.495441,-0.734076,0.647527,-1.53847,1.63839

S23xS06,syn,-0.0106867,0.286255,-0.493183,0.453547,-0.622862,0.581266,-1.15396,1.21989

S23xS07,bsyn,-0.0443948,0.315904,-0.556455,0.474028,-0.684983,0.649702,-1.2905,1.4996

S23xS07,syn,-0.0323931,0.268849,-0.478338,0.398897,-0.600209,0.550489,-1.09769,1.42865

S23xS08,bsyn,0.00473307,0.309685,-0.510141,0.513631,-0.639028,0.653283,-1.18934,1.4131

S23xS08,syn,0.0119526,0.281384,-0.456344,0.471062,-0.571976,0.602209,-1.2872,1.47274

S23xS09,bsyn,0.00943771,0.289036,-0.467978,0.475969,-0.582647,0.604694,-1.1885,1.48809

S23xS09,syn,0.0165561,0.268795,-0.434222,0.44575,-0.552581,0.566826,-1.22021,1.20044

S23xS10,bsyn,-0.0264842,0.322023,-0.571916,0.48645,-0.713169,0.634018,-1.38294,1.33175

S23xS10,syn,-0.0146452,0.287075,-0.504223,0.443787,-0.628907,0.573692,-1.36467,1.29431

S23xS11,bsyn,-0.0250596,0.316602,-0.535896,0.50781,-0.681958,0.650613,-1.32217,1.53765

S23xS11,syn,-0.00669157,0.26639,-0.435118,0.440887,-0.556233,0.560653,-1.1634,1.20546

S23xS12,bsyn,-0.0493528,0.316238,-0.582577,0.460862,-0.717944,0.601466,-1.19708,1.38433

S23xS12,syn,-0.0376343,0.277401,-0.504549,0.412277,-0.62999,0.532636,-1.11217,1.28039

S23xS13,bsyn,-0.037549,0.315985,-0.55567,0.488479,-0.680906,0.63051,-1.23724,1.49206

S23xS13,syn,-0.0302219,0.283361,-0.506406,0.429869,-0.637711,0.539816,-1.32949,1.17071

S23xS14,bsyn,-0.0427221,0.327624,-0.579565,0.493176,-0.715034,0.701472,-1.36796,1.4154

S23xS14,syn,-0.0276932,0.275024,-0.471971,0.422148,-0.598329,0.611666,-1.18976,1.15523

S23xS15,bsyn,-0.00391159,0.329334,-0.541934,0.536374,-0.692428,0.686315,-1.36774,1.64225

S23xS15,syn,0.00787994,0.278578,-0.464497,0.453552,-0.597829,0.571337,-1.44989,1.19411

S23xS16,bsyn,-0.00106011,0.355496,-0.562656,0.60287,-0.707645,0.774933,-1.32564,1.48055

S23xS16,syn,0.017153,0.308935,-0.477461,0.537145,-0.602431,0.677717,-1.21707,1.32648

S23xS17,bsyn,-0.0224245,0.299682,-0.506569,0.48523,-0.622673,0.613861,-1.25315,1.31181

S23xS17,syn,-0.0121774,0.264234,-0.437942,0.431482,-0.545971,0.548908,-1.15515,1.09224

S23xS18,bsyn,-0.0359724,0.339985,-0.598872,0.52293,-0.762292,0.681885,-1.56397,1.37947

S23xS18,syn,-0.0159106,0.281763,-0.48725,0.440762,-0.612563,0.581273,-1.14597,1.27175

S23xS19,bsyn,0.0125163,0.310882,-0.507355,0.51309,-0.651586,0.660838,-1.26923,1.5638

S23xS19,syn,0.0244452,0.259102,-0.409297,0.442888,-0.522671,0.562542,-1.1578,1.1948

S23xS20,bsyn,-0.0143501,0.296852,-0.50715,0.46247,-0.644311,0.585819,-1.38291,1.22096

S23xS20,syn,0.00159068,0.25342,-0.428857,0.409234,-0.541263,0.513712,-0.982089,1.33012

S23xS21,bsyn,-0.022179,0.306948,-0.511725,0.494357,-0.647922,0.632097,-1.22298,1.5061

S23xS21,syn,-0.0170777,0.275412,-0.468694,0.440916,-0.597761,0.577553,-1.21192,1.38364

S23xS22,bsyn,-0.0792819,0.31959,-0.604625,0.446751,-0.737241,0.609842,-1.31163,1.42136

S23xS22,syn,-0.057734,0.263092,-0.487643,0.374684,-0.600662,0.522147,-1.17349,1.12608

S23xS24,bsyn,-0.0325861,0.348351,-0.631472,0.526273,-0.792514,0.671473,-1.67916,1.43897

S23xS24,syn,-0.0159295,0.29093,-0.500506,0.451263,-0.649011,0.56907,-1.54049,1.42051

S23xS25,bsyn,0.0135073,0.313314,-0.511717,0.528646,-0.628995,0.674529,-1.07967,1.27902

S23xS25,syn,0.0211721,0.281545,-0.449255,0.477328,-0.568632,0.608972,-1.16766,1.18861

S23xS26,bsyn,-0.0372876,0.320457,-0.576332,0.479853,-0.7186,0.61635,-1.27212,1.21576

S23xS26,syn,-0.0200901,0.271244,-0.484749,0.418841,-0.608999,0.534003,-1.1371,1.11473

S23xS27,bsyn,0.00621051,0.319726,-0.516014,0.542961,-0.635269,0.682372,-1.09362,1.45303

S23xS27,syn,0.0214697,0.27766,-0.430107,0.48313,-0.555892,0.609334,-1.28009,1.16477

S23xS28,bsyn,-0.022373,0.318296,-0.531875,0.503079,-0.670885,0.651745,-1.30217,1.63291

S23xS28,syn,-0.00626182,0.275895,-0.46056,0.445422,-0.583048,0.586149,-1.2055,1.53624

S23xS29,bsyn,-0.0229822,0.29446,-0.514798,0.453833,-0.654452,0.593683,-1.35334,1.47449

S23xS29,syn,-0.0129623,0.260275,-0.443515,0.404657,-0.567163,0.540449,-1.12402,1.35626

S23xS30,bsyn,-0.0666813,0.333866,-0.634483,0.458708,-0.794244,0.619708,-1.45698,1.22182

S23xS30,syn,-0.0477707,0.282238,-0.514592,0.405193,-0.648604,0.551552,-1.449,1.05548

S23xS31,bsyn,-0.0107648,0.315276,-0.53552,0.498793,-0.665255,0.647868,-1.3102,1.42521

S23xS31,syn,0.00090855,0.272392,-0.444295,0.450098,-0.552255,0.582584,-1.04526,1.24491

S23xS32,bsyn,-0.0216671,0.309477,-0.535196,0.485362,-0.676049,0.611382,-1.31086,1.30884

S23xS32,syn,-0.0101673,0.27037,-0.460343,0.432292,-0.577862,0.536432,-1.0999,1.17511

S23xS33,bsyn,-0.0117601,0.31037,-0.535409,0.491412,-0.674264,0.633804,-1.28791,1.34028

S23xS33,syn,0.00817686,0.248183,-0.408231,0.402067,-0.526366,0.526777,-1.05301,1.31285

S23xS34,bsyn,0.00852058,0.320725,-0.505111,0.542619,-0.636135,0.694987,-1.2746,1.66616

S23xS34,syn,0.0234114,0.276176,-0.43242,0.471368,-0.546917,0.601586,-1.16426,1.37924

S23xS35,bsyn,-0.0439108,0.3222,-0.577181,0.490691,-0.703651,0.634709,-1.26293,1.41407

S23xS35,syn,-0.0226507,0.267493,-0.459687,0.417896,-0.575552,0.537744,-1.29057,1.10133

S23xS36,bsyn,-0.0451367,0.340207,-0.602128,0.506911,-0.750459,0.672349,-1.43065,1.61367

S23xS36,syn,-0.0173617,0.277097,-0.46626,0.445875,-0.590389,0.587301,-1.28551,1.35115

S23xS37,bsyn,-0.00996041,0.302216,-0.519594,0.476357,-0.653953,0.607483,-1.20474,1.4294

S23xS37,syn,-0.00237096,0.272797,-0.467283,0.422113,-0.597439,0.543877,-1.36549,1.4056

S23xS38,bsyn,-0.0101693,0.315699,-0.529437,0.4956,-0.679189,0.641764,-1.42433,1.39575

S23xS38,syn,0.00282597,0.285977,-0.468497,0.45354,-0.608263,0.576813,-1.73103,1.16644

S23xS39,bsyn,-0.0156676,0.322326,-0.533006,0.526795,-0.694703,0.683586,-1.37361,1.41824

S23xS39,syn,-0.000537894,0.264832,-0.430611,0.443871,-0.563256,0.575108,-1.11391,1.2165

S23xS40,bsyn,0.0128175,0.309935,-0.51023,0.515463,-0.650737,0.647712,-1.33054,1.32029

S23xS40,syn,0.0228057,0.270187,-0.427316,0.467972,-0.553253,0.589059,-1.14003,1.21158

S24xS01,bsyn,0.0190324,0.295594,-0.482486,0.480425,-0.624193,0.595466,-1.40671,1.18523

S24xS01,syn,0.0253082,0.258193,-0.410332,0.432346,-0.539683,0.535628,-1.32313,1.02241

S24xS02,bsyn,0.0101651,0.285184,-0.468627,0.479586,-0.601129,0.612486,-1.14218,1.30768

S24xS02,syn,0.0196842,0.254111,-0.402817,0.433826,-0.532584,0.559883,-1.35789,1.2876

S24xS03,bsyn,0.0445763,0.292902,-0.438179,0.528085,-0.556018,0.655238,-1.04448,1.37504

S24xS03,syn,0.0527638,0.25084,-0.36502,0.456968,-0.477863,0.572684,-1.02184,1.22174

S24xS04,bsyn,-0.00134074,0.287363,-0.45983,0.482588,-0.586195,0.635723,-1.09288,1.31932

S24xS04,syn,0.0265895,0.249302,-0.356832,0.464633,-0.452202,0.598202,-0.945409,1.21778

S24xS05,bsyn,-0.027273,0.320909,-0.548411,0.502176,-0.707495,0.677607,-1.43542,1.41568

S24xS05,syn,-0.0132387,0.270667,-0.460524,0.430524,-0.583227,0.578543,-1.37394,1.13299

S24xS06,bsyn,0.00534916,0.290532,-0.471698,0.477642,-0.59834,0.610201,-1.31422,1.40976

S24xS06,syn,0.0206525,0.246719,-0.387297,0.418375,-0.501734,0.541581,-1.02315,1.5302

S24xS07,bsyn,-0.0102731,0.306338,-0.528335,0.473064,-0.710286,0.643648,-1.54849,1.41198

S24xS07,syn,0.003857,0.257636,-0.421306,0.420971,-0.569252,0.572441,-1.29247,1.12785

S24xS08,bsyn,0.0326504,0.308236,-0.478641,0.529084,-0.607263,0.668503,-1.20171,1.40264

S24xS08,syn,0.0424798,0.258854,-0.390874,0.459341,-0.503704,0.582246,-1.00406,1.27125

S24xS09,bsyn,0.00612854,0.274782,-0.451261,0.453002,-0.580686,0.583238,-1.14549,1.29713

S24xS09,syn,0.0205473,0.218417,-0.33406,0.377348,-0.436898,0.480854,-1.03929,1.16944

S24xS10,bsyn,0.000278799,0.310697,-0.510583,0.507627,-0.642011,0.642865,-1.2153,1.49786

S24xS10,syn,0.0142386,0.261577,-0.425686,0.437108,-0.54013,0.548211,-1.0683,1.2183

S24xS11,bsyn,-0.0165596,0.312361,-0.521697,0.494501,-0.671367,0.633248,-1.41293,1.35964

S24xS11,syn,0.00536316,0.255851,-0.407655,0.438451,-0.524366,0.557882,-1.22911,1.29302

S24xS12,bsyn,-0.0227339,0.309307,-0.535884,0.468182,-0.721745,0.61134,-1.51863,1.52316

S24xS12,syn,-0.00248674,0.26156,-0.436942,0.424433,-0.593344,0.537068,-1.41799,1.15261

S24xS13,bsyn,-0.00558991,0.287941,-0.482395,0.465118,-0.597668,0.586836,-1.09685,1.16191

S24xS13,syn,0.00345016,0.245833,-0.395876,0.410445,-0.510335,0.514138,-0.951456,1.09937

S24xS14,bsyn,-0.0359686,0.290123,-0.522344,0.423032,-0.651319,0.6309,-1.39722,1.24384

S24xS14,syn,-0.025793,0.262111,-0.461484,0.396472,-0.592734,0.601708,-1.39477,1.40526

S24xS15,bsyn,0.0233523,0.299962,-0.4772,0.513409,-0.631191,0.637117,-1.29521,1.26149

S24xS15,syn,0.0414423,0.25103,-0.376447,0.446299,-0.520261,0.556165,-1.33495,1.1797

S24xS16,bsyn,0.0179908,0.30605,-0.486636,0.515303,-0.630066,0.654572,-1.17882,1.51591

S24xS16,syn,0.0353768,0.252212,-0.365354,0.459487,-0.487328,0.579816,-1.1072,1.44728

S24xS17,bsyn,0.0287131,0.275529,-0.425906,0.475007,-0.544178,0.598409,-1.11489,1.42364

S24xS17,syn,0.0346571,0.247182,-0.369617,0.444282,-0.474208,0.555991,-1.00552,1.2639

S24xS18,bsyn,-0.00256606,0.333057,-0.573837,0.532284,-0.717445,0.687635,-1.31636,1.28158

S24xS18,syn,0.0226555,0.278864,-0.423724,0.487946,-0.535672,0.6409,-1.09448,1.30377

S24xS19,bsyn,0.0255256,0.302531,-0.481923,0.512035,-0.635216,0.634237,-1.25077,1.12942

S24xS19,syn,0.0388788,0.268793,-0.403786,0.480857,-0.551317,0.59912,-1.19324,1.18057

S24xS20,bsyn,0.0211588,0.304076,-0.500026,0.495904,-0.648692,0.619811,-1.62653,1.29546

S24xS20,syn,0.0362983,0.246644,-0.378269,0.425876,-0.504825,0.534367,-1.41264,1.17576

S24xS21,bsyn,-0.00908291,0.274559,-0.44239,0.4524,-0.603889,0.589774,-1.37606,1.35949

S24xS21,syn,-0.00424744,0.228773,-0.371479,0.377392,-0.502972,0.490552,-1.34169,1.19537

S24xS22,bsyn,-0.0538118,0.302768,-0.553947,0.445086,-0.687565,0.591443,-1.25441,1.25152

S24xS22,syn,-0.0306742,0.243825,-0.430107,0.36653,-0.552663,0.504912,-1.16629,1.01835

S24xS23,bsyn,0.00580616,0.326933,-0.529322,0.538463,-0.674778,0.689761,-1.40575,1.68507

S24xS23,syn,0.0317629,0.25921,-0.38545,0.454306,-0.502121,0.579576,-1.24626,1.4742

S24xS25,bsyn,0.0153507,0.313602,-0.497479,0.527145,-0.645634,0.674074,-1.42941,1.33148

S24xS25,syn,0.0271374,0.26841,-0.404716,0.470139,-0.529668,0.606744,-1.2833,1.11169

S24xS26,bsyn,-0.0395452,0.29931,-0.528015,0.453775,-0.653487,0.597277,-1.19413,1.33766

S24xS26,syn,-0.0138803,0.234916,-0.389693,0.374696,-0.500397,0.484418,-1.22799,1.19225

S24xS27,bsyn,0.0170764,0.305991,-0.48883,0.50622,-0.63592,0.655523,-1.41706,1.43783

S24xS27,syn,0.0327692,0.261193,-0.388804,0.463919,-0.509567,0.60054,-0.960118,1.30874

S24xS28,bsyn,0.0135047,0.286757,-0.456963,0.492681,-0.571305,0.634322,-1.25096,1.38998

S24xS28,syn,0.0286397,0.240716,-0.362385,0.430658,-0.461139,0.558359,-0.887116,1.23682

S24xS29,bsyn,0.0375245,0.290024,-0.440318,0.511915,-0.565853,0.633214,-1.08803,1.26459

S24xS29,syn,0.0502446,0.243392,-0.346871,0.450526,-0.458209,0.56241,-1.01376,1.59995

S24xS30,bsyn,-0.0568714,0.308136,-0.566021,0.438267,-0.717179,0.591637,-1.3713,1.32364

S24xS30,syn,-0.0389724,0.266044,-0.47635,0.385387,-0.61298,0.528981,-1.27879,1.21632

S24xS31,bsyn,0.016745,0.293352,-0.465398,0.487424,-0.589217,0.634106,-1.09482,1.61456

S24xS31,syn,0.0235932,0.265236,-0.411792,0.450015,-0.533422,0.577741,-1.0973,1.43998

S24xS32,bsyn,0.00931618,0.29943,-0.472197,0.508917,-0.585728,0.637764,-1.15468,1.41085

S24xS32,syn,0.0214332,0.247715,-0.385849,0.43071,-0.489584,0.540693,-1.10181,1.08

S24xS33,bsyn,0.00150256,0.323221,-0.533885,0.52957,-0.719409,0.676762,-1.27717,1.61134

S24xS33,syn,0.0207565,0.263533,-0.417056,0.453735,-0.571316,0.577697,-1.29928,1.33499

S24xS34,bsyn,0.0256103,0.300501,-0.447537,0.536031,-0.582934,0.677448,-1.00733,1.32351

S24xS34,syn,0.0353112,0.267534,-0.400552,0.480104,-0.5305,0.61158,-1.10659,1.25551

S24xS35,bsyn,-0.0101494,0.273546,-0.465617,0.43722,-0.580887,0.555931,-1.08474,1.17143

S24xS35,syn,0.00199718,0.233054,-0.382329,0.383127,-0.497508,0.494756,-1.11364,1.12845

S24xS36,bsyn,0.00256046,0.288258,-0.467956,0.474513,-0.609885,0.630661,-1.19976,1.55951

S24xS36,syn,0.0145452,0.248294,-0.3921,0.416054,-0.516513,0.546141,-1.17217,1.35469

S24xS37,bsyn,-8.84448e-05,0.322501,-0.542011,0.527151,-0.697007,0.670824,-1.48107,1.26977

S24xS37,syn,0.0191962,0.257547,-0.416916,0.436041,-0.545127,0.557621,-1.23115,1.19049

S24xS38,bsyn,0.0271846,0.290006,-0.450358,0.510275,-0.564875,0.636103,-1.02891,1.15685

S24xS38,syn,0.0361249,0.260994,-0.38369,0.476241,-0.500379,0.60005,-0.989332,1.17245

S24xS39,bsyn,0.0265005,0.312842,-0.497775,0.532749,-0.63612,0.670459,-1.15328,1.41003

S24xS39,syn,0.0413818,0.256123,-0.369039,0.475464,-0.479721,0.604643,-1.10517,1.54918

S24xS40,bsyn,0.01546,0.303517,-0.475889,0.521641,-0.594965,0.674303,-1.22792,1.94364

S24xS40,syn,0.0254588,0.256784,-0.386341,0.45634,-0.489669,0.574881,-0.988315,1.35948

S25xS01,bsyn,-0.0422116,0.323862,-0.591827,0.46886,-0.742919,0.609395,-1.38831,1.66148

S25xS01,syn,-0.0289588,0.273087,-0.492274,0.414853,-0.621367,0.527326,-1.11815,1.07909

S25xS02,bsyn,-0.00492215,0.305052,-0.506587,0.494871,-0.649398,0.630491,-1.19363,1.37005

S25xS02,syn,0.00867108,0.263689,-0.420501,0.442717,-0.561707,0.557414,-1.16405,1.09031

S25xS03,bsyn,-0.01302,0.31874,-0.544908,0.508634,-0.682512,0.654501,-1.18718,1.72361

S25xS03,syn,-0.000853803,0.263676,-0.443362,0.426508,-0.567784,0.55122,-1.0676,1.24127

S25xS04,bsyn,-0.0606973,0.276424,-0.506302,0.38432,-0.643871,0.520799,-1.4328,1.3096

S25xS04,syn,-0.0428882,0.242862,-0.447458,0.350074,-0.573562,0.476294,-1.27873,1.31841

S25xS05,bsyn,-0.0455191,0.31379,-0.546168,0.457503,-0.725289,0.609415,-1.54128,1.40043

S25xS05,syn,-0.03447,0.266783,-0.470324,0.400904,-0.614944,0.541231,-1.43369,1.32853

S25xS06,bsyn,-0.0141228,0.291745,-0.49851,0.458769,-0.628842,0.58244,-1.14709,1.38202

S25xS06,syn,0.00364323,0.24304,-0.403531,0.389176,-0.515224,0.496593,-1.18597,1.03681

S25xS07,bsyn,-0.0352647,0.308722,-0.551289,0.460293,-0.73034,0.628165,-1.61462,1.29539

S25xS07,syn,-0.0278023,0.259478,-0.478845,0.374803,-0.620008,0.520424,-1.30947,1.29729

S25xS08,bsyn,-0.0110459,0.293783,-0.491457,0.466105,-0.643769,0.59443,-1.29781,1.20827

S25xS08,syn,0.000971264,0.245371,-0.402074,0.401125,-0.524511,0.517839,-1.13012,1.12017

S25xS09,bsyn,-0.0183263,0.283196,-0.494933,0.442882,-0.642466,0.565965,-1.17229,1.64475

S25xS09,syn,-0.0100221,0.259026,-0.450983,0.40431,-0.594978,0.512203,-1.17251,1.14773

S25xS10,bsyn,-0.0317288,0.286681,-0.528285,0.424853,-0.677839,0.54281,-1.36406,1.29432

S25xS10,syn,-0.0190891,0.241798,-0.421121,0.36493,-0.571596,0.471408,-1.20279,1.03199

S25xS11,bsyn,-0.0440269,0.284677,-0.505435,0.427043,-0.64198,0.569472,-1.22686,1.72128

S25xS11,syn,-0.0250021,0.238437,-0.414542,0.36735,-0.537309,0.480701,-1.31548,1.38631

S25xS12,bsyn,-0.0563627,0.299903,-0.542457,0.432732,-0.691797,0.567953,-1.27642,1.77264

S25xS12,syn,-0.0407926,0.253887,-0.457146,0.376193,-0.583459,0.491855,-1.13225,1.43593

S25xS13,bsyn,-0.0393318,0.300515,-0.522668,0.466362,-0.643947,0.58673,-1.40956,1.17268

S25xS13,syn,-0.0233646,0.25291,-0.43894,0.396614,-0.547541,0.511096,-1.19002,1.15005

S25xS14,bsyn,-0.0341948,0.287711,-0.513676,0.434924,-0.653692,0.631786,-1.57142,1.09719

S25xS14,syn,-0.0277374,0.240636,-0.428839,0.368089,-0.54041,0.552779,-1.18348,1.11439

S25xS15,bsyn,-0.0377566,0.307362,-0.543161,0.478298,-0.694848,0.611673,-1.61337,1.4142

S25xS15,syn,-0.0242685,0.263356,-0.463711,0.411271,-0.596722,0.537581,-1.25572,1.35708

S25xS16,bsyn,0.00359404,0.323066,-0.543987,0.527467,-0.704902,0.656282,-1.35061,1.25858

S25xS16,syn,0.0168813,0.267904,-0.431405,0.443661,-0.552299,0.553544,-1.17659,1.24133

S25xS17,bsyn,-0.00338062,0.2852,-0.471703,0.462471,-0.597633,0.587835,-1.31339,1.39614

S25xS17,syn,0.0044299,0.242703,-0.397348,0.403775,-0.503919,0.522983,-0.992251,1.11797

S25xS18,bsyn,-0.0374922,0.324787,-0.580928,0.501331,-0.718993,0.654135,-1.31101,1.1131

S25xS18,syn,-0.022939,0.279761,-0.494526,0.437679,-0.61522,0.582544,-1.04813,1.20796

S25xS19,bsyn,0.0113948,0.310118,-0.512653,0.486714,-0.716863,0.598211,-1.53079,1.17262

S25xS19,syn,0.0234324,0.261267,-0.419442,0.436757,-0.575338,0.54039,-1.18319,1.08985

S25xS20,bsyn,-0.0076423,0.297994,-0.5027,0.486757,-0.630092,0.612531,-1.3348,1.39362

S25xS20,syn,0.008944,0.243131,-0.401505,0.410263,-0.504866,0.525594,-1.04091,1.26585

S25xS21,bsyn,-0.0177573,0.323034,-0.574106,0.492298,-0.754713,0.641685,-1.49666,1.44214

S25xS21,syn,-0.00388917,0.271806,-0.476663,0.42484,-0.624492,0.552514,-1.43335,1.26404

S25xS22,bsyn,-0.0769923,0.296041,-0.573263,0.406681,-0.709685,0.574267,-1.40523,1.31844

S25xS22,syn,-0.0617984,0.241898,-0.459749,0.334514,-0.580583,0.487716,-1.30837,0.98801

S25xS23,bsyn,-0.075779,0.304651,-0.593759,0.418477,-0.736766,0.53705,-1.29857,1.39346

S25xS23,syn,-0.0625587,0.262537,-0.502981,0.368176,-0.625768,0.474849,-1.27621,1.0771

S25xS24,bsyn,-0.0365576,0.310044,-0.563231,0.456989,-0.704682,0.59108,-1.36056,1.45299

S25xS24,syn,-0.0155652,0.262216,-0.466616,0.398458,-0.586627,0.507783,-1.15344,1.23094

S25xS26,bsyn,-0.0514439,0.298781,-0.548766,0.436296,-0.679157,0.547505,-1.2671,1.10794

S25xS26,syn,-0.0323314,0.245752,-0.446656,0.368913,-0.556531,0.46303,-1.04748,0.949207

S25xS27,bsyn,-0.00143539,0.302535,-0.495349,0.497405,-0.622194,0.626309,-1.27541,1.41953

S25xS27,syn,0.012621,0.262246,-0.410905,0.447574,-0.52529,0.57138,-1.05876,1.2653

S25xS28,bsyn,-0.0298579,0.287222,-0.51047,0.428798,-0.643697,0.560609,-1.39315,1.13119

S25xS28,syn,-0.0194435,0.241674,-0.422678,0.370574,-0.538707,0.490924,-1.13875,0.975975

S25xS29,bsyn,-0.014911,0.279062,-0.449611,0.4673,-0.558657,0.608392,-1.06236,1.27446

S25xS29,syn,-0.00372038,0.239459,-0.392004,0.395362,-0.495394,0.513586,-1.02147,1.24451

