SubjectID,Regularization,Mean,Sigma,5th%,95th%,5th%mean,95th%mean,Min,Max
c6xc3,syn,-0.0288301,0.26063,-0.465855,0.392506,-0.662759,0.508797,-1.23534,1.06978

c6xc4,bsyn,0.0547901,0.335328,-0.501472,0.578813,-0.694344,0.721211,-1.77447,1.28998

c6xc4,syn,0.0760558,0.27958,-0.386529,0.527073,-0.584585,0.667919,-1.15176,1.33341

c6xc5,bsyn,-0.0451193,0.320097,-0.589915,0.469708,-0.72068,0.639549,-1.35259,1.44485

c6xc5,syn,-0.0330116,0.270683,-0.487767,0.414995,-0.597703,0.566852,-1.20744,1.00985

c6xc7,bsyn,-0.16345,0.328291,-0.726389,0.358256,-0.877836,0.544362,-1.54951,1.34651

c6xc7,syn,-0.138746,0.269511,-0.598462,0.289382,-0.788199,0.460369,-1.30758,1.08914

c6xc8,bsyn,-0.240708,0.386069,-0.856999,0.437159,-0.988717,0.615521,-1.48732,1.34401

c6xc8,syn,-0.210498,0.318216,-0.723709,0.341898,-0.835935,0.514482,-1.36338,1.19105

c6xc9,bsyn,-0.0529652,0.321397,-0.593545,0.468662,-0.733239,0.629403,-1.22705,1.43041

c6xc9,syn,-0.043225,0.272954,-0.496158,0.402114,-0.645577,0.551527,-1.2035,1.12374

c7xc10,bsyn,-0.0118785,0.323931,-0.570442,0.513233,-0.69126,0.662472,-1.29557,1.43943

c7xc10,syn,-0.00795256,0.295158,-0.511975,0.469878,-0.626026,0.609829,-1.38391,1.19503

c7xc11,bsyn,0.00594074,0.326512,-0.534511,0.53587,-0.653558,0.666802,-1.09115,1.42225

c7xc11,syn,0.0155726,0.292008,-0.46294,0.487568,-0.585674,0.598554,-1.04151,1.3591

c7xc12,bsyn,0.0249745,0.334397,-0.52862,0.568942,-0.74379,0.719825,-1.36451,2.0946

c7xc12,syn,0.035145,0.289009,-0.436828,0.519898,-0.612143,0.64513,-1.37645,1.29928

c7xc13,bsyn,0.210186,0.376466,-0.412284,0.808596,-0.648092,0.953007,-1.33789,1.76337

c7xc13,syn,0.165021,0.308,-0.343936,0.663474,-0.534355,0.775508,-1.02125,1.3266

c7xc14,bsyn,0.238925,0.330706,-0.301366,0.783797,-0.52066,0.91819,-1.0372,1.54054

c7xc14,syn,0.23101,0.280821,-0.229124,0.692474,-0.433282,0.816794,-0.816095,1.49855

c7xc15,bsyn,0.0451996,0.44487,-0.752817,0.727473,-0.930644,0.861281,-1.74684,1.73338

c7xc15,syn,0.0485862,0.366124,-0.588745,0.628903,-0.735414,0.740106,-1.24724,1.52261

c7xc16,bsyn,0.0962785,0.403035,-0.663301,0.683346,-0.837586,0.809538,-1.4428,1.40285

c7xc16,syn,0.0961795,0.353836,-0.558183,0.619495,-0.702926,0.735439,-1.26885,1.33971

c7xc17,bsyn,0.0262599,0.457637,-0.744422,0.751926,-0.898915,0.907078,-1.38337,1.52855

c7xc17,syn,0.0368938,0.371444,-0.574479,0.626976,-0.720693,0.751435,-1.02687,1.31806

c7xc18,bsyn,0.0934885,0.351052,-0.496578,0.662695,-0.692854,0.785907,-1.3003,1.43309

c7xc18,syn,0.0827881,0.31623,-0.44526,0.598055,-0.626383,0.72125,-1.19355,1.30432

c7xc1,bsyn,0.0890534,0.319617,-0.453991,0.606575,-0.643793,0.751797,-1.24651,1.45188

c7xc1,syn,0.0802559,0.265816,-0.368132,0.512852,-0.542826,0.649155,-1.14625,1.30533

c7xc2,bsyn,0.0198217,0.339585,-0.519828,0.587639,-0.667915,0.728314,-1.24098,1.44837

c7xc2,syn,0.0219573,0.317544,-0.484703,0.559532,-0.61624,0.682811,-1.20682,1.38485

c7xc3,bsyn,0.0802542,0.320319,-0.434746,0.614865,-0.589648,0.75304,-1.19827,1.62073

c7xc3,syn,0.0852351,0.275729,-0.365154,0.539518,-0.511061,0.662484,-1.12672,1.27628

c7xc4,bsyn,0.164396,0.353346,-0.427102,0.738836,-0.645661,0.870633,-1.14585,1.50321

c7xc4,syn,0.156569,0.312501,-0.366773,0.661594,-0.560525,0.779405,-1.03697,1.40007

c7xc5,bsyn,0.0696399,0.317392,-0.448544,0.588101,-0.632006,0.731266,-1.42025,1.34161

c7xc5,syn,0.0729627,0.282363,-0.389737,0.542107,-0.561,0.653007,-1.25622,1.30792

c7xc6,bsyn,0.0494889,0.325114,-0.516013,0.579015,-0.717768,0.712899,-1.16367,1.42119

c7xc6,syn,0.0544835,0.282379,-0.42255,0.515672,-0.600151,0.672463,-1.09499,1.34374

c7xc8,bsyn,-0.0872402,0.339087,-0.653709,0.468452,-0.813492,0.609196,-1.30103,1.25966

c7xc8,syn,-0.0756869,0.295501,-0.564667,0.406578,-0.714862,0.545143,-1.39773,1.11918

c7xc9,bsyn,0.0150267,0.31528,-0.513236,0.520841,-0.675295,0.640339,-1.19687,1.34123

c7xc9,syn,0.0233387,0.27455,-0.426555,0.474105,-0.58723,0.591035,-1.01668,1.14287

c8xc10,bsyn,0.065324,0.332008,-0.472198,0.63311,-0.622921,0.770026,-1.13999,1.33166

c8xc10,syn,0.0603448,0.315813,-0.456395,0.589251,-0.633655,0.710281,-1.28119,1.39252

c8xc11,bsyn,0.0750424,0.386974,-0.568414,0.708238,-0.716666,0.842388,-1.18067,1.72915

c8xc11,syn,0.0735406,0.346562,-0.49162,0.642279,-0.633129,0.767036,-1.1038,1.52503

c8xc12,bsyn,0.0858519,0.335143,-0.440742,0.657203,-0.639627,0.79943,-1.04668,1.69443

c8xc12,syn,0.096367,0.292102,-0.374604,0.582952,-0.549256,0.694321,-0.849929,1.41665

c8xc13,bsyn,0.0472747,0.411952,-0.624897,0.731647,-0.808216,0.887704,-1.35989,1.50116

c8xc13,syn,0.0338431,0.315863,-0.469016,0.581606,-0.628079,0.723519,-1.27959,1.2336

c8xc14,bsyn,0.237866,0.409141,-0.459106,0.890989,-0.671834,1.02364,-1.23042,1.67571

c8xc14,syn,0.217763,0.341231,-0.34774,0.775318,-0.560127,0.89323,-0.995303,1.60785

c8xc15,bsyn,0.0114259,0.39064,-0.606601,0.660636,-0.796922,0.792494,-1.52088,1.52648

c8xc15,syn,-0.0374325,0.380494,-0.666846,0.588574,-0.832755,0.727524,-1.34529,1.41816

c8xc16,bsyn,0.0727069,0.448644,-0.695455,0.771399,-0.876821,0.917475,-1.54265,1.74744

c8xc16,syn,0.0641323,0.377652,-0.55638,0.65401,-0.7215,0.778966,-1.33339,1.44507

c8xc17,bsyn,0.0187248,0.417619,-0.681219,0.699066,-0.819963,0.83957,-1.21068,1.80784

c8xc17,syn,-0.042477,0.398228,-0.709518,0.584117,-0.845253,0.717242,-1.35121,1.35506

c8xc18,bsyn,0.134811,0.423949,-0.629702,0.783292,-0.82057,0.924932,-1.27095,1.60155

c8xc18,syn,0.128913,0.399803,-0.613553,0.72872,-0.792603,0.868393,-1.31512,1.62571

c8xc1,bsyn,0.128147,0.359758,-0.490472,0.714099,-0.640512,0.870684,-1.07193,1.59883

c8xc1,syn,0.112482,0.32892,-0.425159,0.658418,-0.578593,0.814081,-0.948428,1.40165

c8xc2,bsyn,0.0728059,0.415616,-0.635285,0.754109,-0.808674,0.916444,-1.6573,1.83879

c8xc2,syn,0.0677275,0.354645,-0.535424,0.642319,-0.691655,0.78353,-1.48135,1.63409

c8xc3,bsyn,0.136039,0.366634,-0.504289,0.716256,-0.69453,0.866998,-1.11388,1.70014

c8xc3,syn,0.124172,0.317949,-0.426039,0.628397,-0.614381,0.76327,-1.01756,1.54819

c8xc4,bsyn,0.180033,0.362059,-0.417752,0.775493,-0.630738,0.914823,-1.13873,1.78419

c8xc4,syn,0.139523,0.325414,-0.382213,0.698453,-0.571944,0.83115,-0.978105,1.65092

c8xc5,bsyn,0.15148,0.34858,-0.429029,0.71031,-0.61412,0.849529,-1.17553,1.5672

c8xc5,syn,0.139747,0.303289,-0.361189,0.640317,-0.546015,0.773978,-1.10257,1.57689

c8xc6,bsyn,0.125279,0.391208,-0.542691,0.750769,-0.721974,0.889616,-1.29014,1.49587

c8xc6,syn,0.12119,0.363008,-0.516514,0.697776,-0.698085,0.828412,-1.29236,1.36971

c8xc7,bsyn,0.0172129,0.348823,-0.562002,0.590828,-0.728779,0.748297,-1.21442,1.56696

c8xc7,syn,0.0367192,0.285997,-0.428934,0.511029,-0.632433,0.637324,-1.04959,1.17575

c8xc9,bsyn,0.11448,0.347897,-0.464317,0.690819,-0.645315,0.830632,-1.2032,1.76981

c8xc9,syn,0.115303,0.294116,-0.371896,0.607151,-0.535927,0.728442,-0.896556,1.58641

c9xc10,bsyn,-0.114104,0.308859,-0.628496,0.388807,-0.742869,0.545259,-1.25829,1.23585

c9xc10,syn,-0.104335,0.280225,-0.57037,0.361726,-0.68683,0.504524,-1.08723,1.19619

c9xc11,bsyn,-0.0602156,0.321352,-0.582393,0.47363,-0.712947,0.623172,-1.28408,1.21549

c9xc11,syn,-0.045326,0.287159,-0.519232,0.426643,-0.644169,0.561703,-1.07985,1.14272

c9xc12,bsyn,-0.0339379,0.368647,-0.659504,0.5712,-0.848526,0.794831,-1.30283,1.66927

c9xc12,syn,-0.00724831,0.313493,-0.527426,0.515277,-0.63758,0.727909,-1.10943,1.54787

c9xc13,bsyn,0.0105248,0.36413,-0.633603,0.573788,-0.881723,0.757919,-1.55416,1.40365

c9xc13,syn,0.0133944,0.316097,-0.547954,0.504246,-0.783651,0.666304,-1.37303,1.1923

c9xc14,bsyn,0.130199,0.342678,-0.440311,0.692195,-0.641242,0.836448,-1.21029,1.43943

c9xc14,syn,0.141273,0.300923,-0.355674,0.644304,-0.55723,0.779119,-1.12674,1.3169

c9xc15,bsyn,-0.0100414,0.469478,-0.90672,0.648908,-1.07394,0.801867,-1.54759,1.46791

c9xc15,syn,0.000181817,0.42397,-0.80786,0.594663,-0.958702,0.735406,-1.41709,1.40849

c9xc16,bsyn,0.00857087,0.395576,-0.740136,0.584626,-0.902462,0.720445,-1.51156,1.43694

c9xc16,syn,0.01259,0.369316,-0.686659,0.546635,-0.840537,0.682487,-1.44416,1.24813

c9xc17,bsyn,0.0424312,0.429557,-0.719415,0.693709,-0.870438,0.843907,-1.42768,1.54585

c9xc17,syn,0.0327705,0.413999,-0.701579,0.653843,-0.854763,0.800356,-1.39083,1.39142

c9xc18,bsyn,-0.0107256,0.363114,-0.61755,0.558757,-0.808509,0.709454,-1.51117,1.58665

c9xc18,syn,-0.00735851,0.3395,-0.585514,0.521955,-0.754547,0.652613,-1.35743,1.34111

c9xc1,bsyn,-0.0464403,0.338653,-0.626085,0.500903,-0.771885,0.655843,-1.41453,1.23213

c9xc1,syn,-0.0338423,0.298267,-0.526746,0.459529,-0.652476,0.608328,-1.2252,1.34985

c9xc2,bsyn,-0.0649783,0.331093,-0.629649,0.471989,-0.753352,0.608229,-1.44734,1.13753

c9xc2,syn,-0.0608387,0.323566,-0.606087,0.473578,-0.724432,0.617179,-1.43442,1.25947

c9xc3,bsyn,-0.0104347,0.318514,-0.5575,0.498318,-0.712444,0.65233,-1.31491,1.15915

c9xc3,syn,-0.00129357,0.289276,-0.493294,0.461293,-0.62706,0.600861,-1.14463,1.10105

c9xc4,bsyn,0.0765747,0.370227,-0.56303,0.644228,-0.760244,0.816645,-1.58648,1.46035

c9xc4,syn,0.08266,0.298472,-0.42972,0.553388,-0.616948,0.713387,-1.10182,1.18625

c9xc5,bsyn,-0.0631018,0.303632,-0.579759,0.418069,-0.733692,0.553473,-1.21456,1.27278

c9xc5,syn,-0.0453173,0.26669,-0.486992,0.386574,-0.632873,0.518599,-1.09598,1.13639

c9xc6,bsyn,-0.0419833,0.323125,-0.586008,0.483012,-0.746357,0.608572,-1.27665,1.42883

c9xc6,syn,-0.0241555,0.287072,-0.500047,0.446183,-0.647664,0.567628,-1.1971,1.19141

c9xc7,bsyn,-0.0921933,0.320853,-0.617315,0.430889,-0.753325,0.584793,-1.45865,1.40586

c9xc7,syn,-0.0656247,0.263253,-0.502035,0.358135,-0.659331,0.505678,-1.18518,1.13941

c9xc8,bsyn,-0.173958,0.354236,-0.76652,0.398485,-0.892071,0.574356,-1.72331,1.45971

c9xc8,syn,-0.156956,0.320671,-0.690161,0.363625,-0.811143,0.539554,-1.58219,1.06384

